"species","site","Coll.year","lat","long","ow","N","emerge_mean","emerge_sd","elevation","age","origin","introduced","reservation"
"suavis","Iowa City, IA",2012,41.661097,-91.5349,6,101,76.6930693069307,8.36868278076954,216,"recent","collections",0,0
"suavis","Jacksonville, IL",2016,39.70003,-90.21961,9,45,44.7333333333333,6.75008417455933,NA,"recent","collections",0,0
"suavis","Jacksonville, IL",2016,39.70003,-90.21961,10,115,48.5217391304348,4.37767026498045,NA,"recent","collections",0,0
"suavis","Keytesville, MO",2016,39.43308,-92.93675,9,3,50.3333333333333,4.72581562625261,NA,"recent","collections",0,0
"suavis","Knoxville, TN",2013,36.010034,-83.919846,8,5,91,12.9614813968157,292,"recent","collections",0,0
"suavis","KU",2013,38.9588138888889,-95.2457722222222,16,2,41.5,3.53553390593274,308,"recent","collections",0,0
"suavis","Lexington, MO",2012,39.1758333333333,-93.8738055555555,6,1,74,NA,261,"recent","collections",0,0
"suavis","Lexington, MO",2013,39.1758333333333,-93.8738055555555,8,2,66.5,14.8492424049175,261,"recent","collections",0,0
"suavis","Lexington, MO",2016,39.17583333,-93.87380556,9,54,49.9814814814815,10.9965530461084,261,"recent","collections",0,0
"suavis","Lexington, MO",2016,39.17583333,-93.87380556,10,62,48.8870967741936,6.60378639204757,261,"recent","collections",0,0
"suavis","Lincoln, NE",2013,40.8526416666667,-96.6304638888889,16,1,22,NA,354,"recent","collections",0,0
"suavis","Madison, MO",2015,39.47236,-92.20736,10,1,72,NA,245,"recent","collections",0,0
"suavis","Monroe City, MO",2015,39.66903,-91.71536,10,12,62.4166666666667,9.33671475542883,225,"recent","collections",0,0
"suavis","Monroe City, MO",2016,39.66902778,-91.71536111,9,89,51.2022471910112,9.6803218570657,225,"recent","collections",0,0
"suavis","ND",2012,41.70028,-86.23861,6,32,76.09375,5.56115197511474,225,"recent","collections",0,0
"suavis","ND",2013,41.70028,-86.23861,8,10,63.5,10.8857705285386,225,"recent","collections",0,0
"suavis","ND",2016,41.70028,-86.23861,9,91,51.7802197802198,9.12603382003886,225,"recent","collections",0,0
"suavis","Pelmyra, MO",2013,39.82475,-91.3556666666667,8,8,60.25,7.77817459305202,146,"recent","collections",0,0
"suavis","Quincy, IL",2016,39.86572,-91.39153,9,8,54.5,13.7840487520902,NA,"recent","collections",0,0
"suavis","Salisbury, MO",2012,39.4190277777778,-92.8002222222222,6,9,83.4444444444444,2.24227067451228,224,"recent","collections",0,0
"suavis","Salisbury, MO",2012,39.41903,-92.80022,6,4,98.5,2.88675134594813,224,"recent","collections",0,0
"suavis","Salisbury, MO",2013,39.4190277777778,-92.8002222222222,8,29,82.6551724137931,13.9188358043259,224,"recent","collections",0,0
"suavis","Salisbury, MO",2013,39.4190277777778,-92.8002222222222,16,3,40,1.73205080756888,224,"recent","collections",0,0
"suavis","Salisbury, MO",2016,39.41902778,-92.80022222,10,8,54.875,10.4531266682681,224,"recent","collections",0,0
"suavis","Springfield, IL",2013,39.7993888888889,-89.6023055555555,8,11,72.8181818181818,9.65213118247138,177,"recent","collections",0,0
"suavis","Springfield, IL",2016,39.79938889,-89.60230556,9,90,56.0666666666667,10.1137352372622,177,"recent","collections",0,0
"suavis","Urbana",2013,40.0922888888889,-88.2156611111111,8,21,38.4761904761905,4.17874440016433,229,"recent","collections",0,0
"suavis","Urbana",2013,40.0922888888889,-88.2156611111111,16,17,45.2352941176471,10.5150452433924,229,"recent","collections",0,0
"suavis","Waverly, MO",2012,39.2081944444444,-93.5174444444445,6,7,88,2.82842712474619,250,"recent","collections",0,0
"suavis","Waverly, MO",2015,39.20819,-93.51744,5,1,90,NA,250,"recent","collections",0,0
"suavis","Waverly, MO",2015,39.20819,-93.51744,10,28,59.3928571428571,11.166548210696,250,"recent","collections",0,0
"suavis","Waverly, NE",2015,40.91608,-96.52736,10,71,60.5492957746479,9.02819192845289,346,"recent","collections",0,0
"suavis","Waverly, NE",2016,40.91608333,-96.52736111,10,2,50.5,7.77817459305202,346,"recent","collections",0,0
"suavis","Williamsburg, IA",2012,41.6608611111111,-92.0130277777778,6,44,76.6136363636364,6.19157683297615,256,"recent","collections",0,0
"suavis","Williamsburg, IA",2013,41.6608611111111,-92.0130277777778,8,7,74.4285714285714,7.20780000779579,256,"recent","collections",0,0
"suavis","York",2013,40.8876944444444,-97.5826666666667,16,1,51,NA,502,"recent","collections",0,0
"boycei","Chiricahuas",2017,31.8970666666667,-109.216766666667,5,56,73.4464285714286,6.07205115218945,1741,"recent","collections",0,0
"boycei","Chiricahuas cliff",2017,31.92625,-109.255583333333,5,52,79.0384615384615,7.27326972473095,2249,"recent","collections",0,0
"boycei","Chiricahuas West 3",2017,NA,NA,5,16,67.75,4.04145188432738,NA,"recent","collections",0,0
"boycei","Oak Creek scenic view",2017,35.0295555555556,-111.735111111111,5,2,73,0,1927,"recent","collections",0,0
"completa","Buckner, MO",2017,39.1341944444444,-94.2011111111111,5,38,99.5789473684211,18.3282850069081,230,"recent","collections",0,0
"completa","Clinton Park, KS",2017,38.9746666666667,-95.2466666666667,5,1010,89.8138613861386,17.3025604623596,264,"recent","collections",0,0
"completa","Columbia",2017,38.959226,-92.326043,5,132,90.6666666666667,21.7194698129752,230,"recent","collections",0,0
"completa","Detroit/Bluffs",2017,39.7238888888889,-90.5679444444444,5,6,110.333333333333,2.58198889747161,141,"recent","collections",0,0
"completa","Fort Davis",2017,NA,NA,5,81,67.2345679012346,6.51780562179149,NA,"recent","collections",0,0
"completa","Grantville, KS A",2017,39.080851,-95.558594,5,262,87.6793893129771,18.6429517566384,273,"recent","collections",0,0
"completa","Grantville, KS B",2017,39.080851,-95.558594,5,202,89.4158415841584,19.6444856753089,273,"recent","collections",0,0
"completa","Jefferson City",2017,38.553364,-92.110917,5,2,95,0,200,"recent","collections",0,0
"completa","Monroe City, MO",2017,39.6690277777778,-91.7153611111111,5,12,105.5,15.1807294111497,225,"recent","collections",0,0
"completa","Okawville",2017,38.436539,-89.550793,5,8,93.75,15.2573167459326,135,"recent","collections",0,0
"completa","Salisbury, MO",2017,39.4190277777778,-92.8002222222222,5,8,91,24.9341991191673,224,"recent","collections",0,0
"completa","Silver Lake, KS",2017,39.100927,-95.855805,5,192,105.020833333333,8.24491487472422,282,"recent","collections",0,0
"completa","Stoutland, MO",2017,37.814438,92.514762,5,28,86.7857142857143,29.3110485335746,356,"recent","collections",0,0
"completa","Sullivan",2017,38.211358,-91.167599,5,4,95,0,296,"recent","collections",0,0
"completa","Vienna, MO",2017,38.969169,-89.104484,5,10,106.8,8.57386208841215,153,"recent","collections",0,0
"juglandis","Chiricahuas",2017,31.8970666666667,-109.216766666667,5,29,56.7931034482759,4.9380397379124,1741,"recent","collections",0,0
"juglandis","Chiricahuas cliff",2017,31.92625,-109.255583333333,5,188,60.4148936170213,7.15363798023486,2249,"recent","collections",0,0
"juglandis","Chiricahuas West 3",2017,NA,NA,5,12,56.0833333333333,4.20947704230549,NA,"recent","collections",0,0
"juglandis","Oak Creek scenic view",2017,35.0295555555556,-111.735111111111,5,384,58.7708333333333,6.69043847051622,1927,"recent","collections",0,0
"suavis","Andover",2017,41.295076,-90.288524,5,47,85.1489361702128,11.4416833730392,238,"recent","collections",0,0
"suavis","Buckner, MO",2017,39.1341944444444,-94.2011111111111,5,4,94,15.0111069989303,230,"recent","collections",0,0
"suavis","Clinton Park, KS",2017,38.9746666666667,-95.2466666666667,5,4,81,0,264,"recent","collections",0,0
"suavis","Columbia",2017,38.959226,-92.326043,5,8,90,9.62140470884728,230,"recent","collections",0,0
"suavis","Detroit/Bluffs",2017,39.7238888888889,-90.5679444444444,5,102,95.4901960784314,10.4196549780769,141,"recent","collections",0,0
"suavis","Durham, NC",2017,38.959226,-92.326043,5,19,101.315789473684,7.65254229055756,230,"recent","collections",0,0
"suavis","Grantville, KS A",2017,39.080851,-95.558594,5,6,88.6666666666667,3.61478445646026,273,"recent","collections",0,0
"suavis","Iowa City, IA",2017,39.080851,-95.558594,5,23,81,0,216,"recent","collections",0,0
"suavis","Jefferson City",2017,38.553364,-92.110917,5,4,95,0,200,"recent","collections",0,0
"suavis","Mishawaka, IN",2017,NA,NA,5,1,95,NA,NA,"recent","collections",0,0
"suavis","Monroe City, MO",2017,39.6690277777778,-91.7153611111111,5,6,99,0,225,"recent","collections",0,0
"suavis","Mt. Pleasant",2017,40.97115,-91.550375,5,12,90.9166666666667,5.01739398734467,224,"recent","collections",0,0
"suavis","Okawville",2017,38.436539,-89.550793,5,28,100,8.16496580927726,135,"recent","collections",0,0
"suavis","Peru, IL",2017,41.32714,-89.12853,5,1,84,NA,182,"recent","collections",0,0
"suavis","Salisbury, MO",2017,39.4190277777778,-92.8002222222222,5,18,101.666666666667,3.88057000058133,224,"recent","collections",0,0
"suavis","Silver Lake, KS",2017,39.100927,-95.855805,5,8,93.25,4.43202630213959,282,"recent","collections",0,0
"suavis","Stoutland, MO",2017,37.814438,92.514762,5,28,102.357142857143,6.69557225565432,356,"recent","collections",0,0
"suavis","Sullivan",2017,38.211358,-91.167599,5,4,95,0,296,"recent","collections",0,0
"suavis","Vandalia",2017,38.969169,-89.104484,5,5,100,9.4339811320566,153,"recent","collections",0,0
"suavis","Vienna, MO",2017,38.969169,-89.104484,5,8,94,3.54562104171167,153,"recent","collections",0,0
"completa","Peru, IL",2017,41.327139,-89.128531,NA,NA,NA,NA,184,"recent","collections",0,0
"suavis","Joliet, IL",2017,41.517557,-88.1337,NA,NA,NA,NA,197,"recent","collections",0,0
"suavis","Peru, IL",2017,41.327139,-89.128531,NA,NA,NA,NA,184,"recent","collections",0,0
"suavis","Moline, IL",2017,41.530773,-90.378696,NA,NA,NA,NA,177,"recent","collections",0,0
"suavis","Keokuk, IA",2017,40.404227,-91.39771,NA,NA,NA,NA,187,"recent","collections",0,0
"suavis","Memphis, MO",2017,40.45778,-92.17226,NA,NA,NA,NA,242,"recent","collections",0,0
"suavis","Franklin, TN",2017,35.929427,-86.800007,NA,NA,NA,NA,238,"recent","collections",0,0
"suavis","Montgomery, AL",2017,35.929427,-86.800007,NA,NA,NA,NA,238,"recent","collections",0,0
"suavis","Terre Haute, IN",2017,39.462382,-87.41143,NA,NA,NA,NA,156,"recent","collections",0,0
"boycei","Oak Creek scenic view",2019,35.02956,-111.73511,NA,1,NA,NA,1956,"recent","collections",0,0
"juglandis","Oak Creek scenic view",2019,35.02956,-111.73511,NA,137,NA,NA,1956,"recent","collections",0,0
"juglandis","Oak Creek Junipine Inn",2019,34.96457225,-111.7524,NA,157,NA,NA,1564,"recent","collections",0,0
"juglandis","Mt. Lemon Cypress Picnic",2019,32.372266,-110.6942,NA,172,NA,NA,1782,"recent","collections",0,0
"boycei","Chiricahuas cliff",2019,31.92625,-109.25558,NA,34,NA,NA,2259,"recent","collections",0,0
"juglandis","Chiricahuas cliff",2019,31.92625,-109.25558,NA,190,NA,NA,2259,"recent","collections",0,0
"juglandis","Fort Davis",2019,30.5887,-103.8958,NA,3,NA,NA,1492,"recent","collections",0,0
"completa","Fort Davis",2019,30.5887,-103.8958,NA,81,NA,NA,1492,"recent","collections",0,0
"completa","Waverly, NE ",2019,40.91608,-96.52736,NA,1,NA,NA,346,"recent","collections",0,0
"suavis","Waverly, NE ",2019,40.91608,-96.52736,NA,1,NA,NA,346,"recent","collections",0,0
"completa","Omaha, NE",2019,41.21971,-95.9712,NA,61,NA,NA,362,"recent","collections",0,0
"suavis","Omaha, NE",2019,41.21971,-95.9712,NA,3,NA,NA,362,"recent","collections",0,0
"suavis","Walnut, IA",2019,41.4821,-95.2272,NA,7,NA,NA,406,"recent","collections",0,0
"suavis","De Soto, IA",2019,41.536,-94.0099,NA,55,NA,NA,296,"recent","collections",0,0
"suavis","Altoona, IA",2019,41.6009,-93.4669,NA,18,NA,NA,276,"recent","collections",0,0
"suavis","Ottumwa, IA",2019,41.0321,-92.4072,NA,126,NA,NA,242,"recent","collections",0,0
"suavis","Mt. Pleasant ",2019,40.97115,-91.55038,NA,60,NA,NA,218,"recent","collections",0,0
"suavis","Moline, IL B",2019,41.48173698,-90.4113,NA,18,NA,NA,220,"recent","collections",0,0
"completa","Andover",2019,41.29508,-90.28852,NA,1,NA,NA,236,"recent","collections",0,0
"suavis","Andover",2019,41.29508,-90.28852,NA,30,NA,NA,236,"recent","collections",0,0
"suavis","Peru, IL",2019,41.32714,-89.12853,NA,29,NA,NA,182,"recent","collections",0,0
"suavis","Joliet, IL B",2019,41.552,-87.9268,NA,17,NA,NA,214,"recent","collections",0,0
"suavis","Rolling Prarie, IN",2019,41.66675683,-86.6116,NA,12,NA,NA,252,"recent","collections",0,0
"suavis","ND",2019,41.70028,-86.23861,NA,22,NA,NA,227,"recent","collections",0,0
"suavis","Shepardsville, KY",2019,37.9261,-85.6661,NA,83,NA,NA,156,"recent","collections",0,0
"suavis","Cross Plains, TN",2019,36.536513,-86.6634,NA,4,NA,NA,238,"recent","collections",0,0
"suavis","Columbia, TN",2019,35.6211,-86.9106,NA,10,NA,NA,215,"recent","collections",0,0
"suavis","Alabaster, AL",2019,33.2373,-86.8259,NA,16,NA,NA,149,"recent","collections",0,0
