"year","month","tmean","tmin","tmax","precip"
"1998","12",8.41300010681152,2.81599998474121,14.0129995346069,92.0400009155273
"1999","01",7.81300020217896,1.05599999427795,14.5719995498657,148.25
"1999","02",7.32900047302246,0.45100000500679,14.2080001831055,44.9749984741211
"1999","03",8.55100059509277,1.46899998188019,15.6359996795654,104.430999755859
"1999","04",16.3490009307861,9.6230001449585,23.076000213623,67.9059982299805
"1999","05",19.1120014190674,12.6440000534058,25.5809993743896,32.0099983215332
"1999","06",23.1800003051758,17.7749996185303,28.5860004425049,44.2360000610352
"1999","07",26.6940021514893,21.2299995422363,32.1590003967285,75.2050018310547
"1999","08",26.5800018310547,20.5639991760254,32.5979995727539,108.96900177002
"1999","09",20.6720008850098,15.5459995269775,25.798999786377,509.944000244141
"1999","10",14.9670009613037,9.01200008392334,20.923999786377,98.4209976196289
"1999","11",12.8860006332397,5.81500005722046,19.9580001831055,39.6510009765625
"1999","12",6.39800024032593,-0.0790000036358833,12.8760004043579,60.765998840332
"2000","01",3.94300007820129,-1.81200003623962,9.69999980926514,147.929000854492
"2000","02",7.73900032043457,0.865000009536743,14.6149997711182,52.4809989929199
"2000","03",12.3030004501343,5.29400014877319,19.3139991760254,64.1920013427734
"2000","04",14.4650011062622,8.04599952697754,20.8850002288818,92.2689971923828
"2000","05",21.4520015716553,14.7229995727539,28.181999206543,32.8759994506836
"2000","06",24.8380012512207,19.1359996795654,30.5410003662109,149.669998168945
"2000","07",24.7780017852783,19.8850002288818,29.6720008850098,153.968994140625
"2000","08",24.3800010681152,19.0690002441406,29.6909999847412,131.641006469727
"2000","09",21.1570014953613,16.375,25.9400005340576,220.335006713867
"2000","10",15.7980003356934,8.39200019836426,23.2059993743896,0
"2000","11",8.92900085449219,2.43099999427795,15.4280004501343,62.9749984741211
"2000","12",2.1010000705719,-3.72900009155273,7.93100023269653,30.0189990997314
"2001","01",4.57200002670288,-1.65600001811981,10.8009996414185,36.7249984741211
"2001","02",8.35599994659424,1.82500004768372,14.8870000839233,56.2459983825684
"2001","03",8.86900043487549,2.63700008392334,15.1029996871948,151.54899597168
"2001","04",16.1710014343262,9.22799968719482,23.1159992218018,66.1640014648438
"2001","05",19.867000579834,13.2639999389648,26.4710006713867,76.2030029296875
"2001","06",24.4090003967285,19.3209991455078,29.4979991912842,205.639999389648
"2001","07",24.5310020446777,19.4769992828369,29.5869998931885,172.541000366211
"2001","08",25.3950004577637,19.9740009307861,30.8169994354248,112.028999328613
"2001","09",20.5490016937256,14.8420000076294,26.2569999694824,49.6339988708496
"2001","10",15.0260009765625,7.49399995803833,22.5599994659424,47.9959983825684
"2001","11",13.0160007476807,5.15100002288818,20.882999420166,25.5629997253418
"2001","12",9.42900085449219,2.77300000190735,16.0860004425049,49.4990005493164
"2002","01",6.14800024032593,0.00600000005215406,12.2919998168945,137.531005859375
"2002","02",8.09000015258789,1.11600005626678,15.0649995803833,36.1640014648438
"2002","03",11.2600002288818,4.02400016784668,18.4969997406006,68.7020034790039
"2002","04",17.9170017242432,10.8760004043579,24.9599990844727,64.2919998168945
"2002","05",19.8160018920898,13.043999671936,26.5900001525879,39.9640007019043
"2002","06",25.5300006866455,18.5009994506836,32.5610008239746,72.8259963989258
"2002","07",26.8460006713867,21.0949993133545,32.5989990234375,152.524002075195
"2002","08",25.9970016479492,19.9969997406006,31.9990005493164,163.455993652344
"2002","09",22.6570014953613,17.6860008239746,27.6299991607666,87.8440017700195
"2002","10",16.6560001373291,12.2629995346069,21.0510005950928,210.45100402832
"2002","11",9.2140007019043,2.99699997901917,15.4329996109009,94.1660003662109
"2002","12",4.77200031280518,-0.878000020980835,10.423999786377,106.078002929688
"2003","01",2.74000024795532,-2.84500002861023,8.32600021362305,59.701000213623
"2003","02",5.26600027084351,-0.310999989509583,10.8420000076294,145.110992431641
"2003","03",11.7570009231567,5.03999996185303,18.4769992828369,149.746994018555
"2003","04",14.6040010452271,8.53600025177002,20.6730003356934,145.149002075195
"2003","05",19.306001663208,13.9910001754761,24.6219997406006,105.84700012207
"2003","06",23.3960018157959,18.1520004272461,28.6410007476807,134.677993774414
"2003","07",25.9490013122559,21.1509990692139,30.7490005493164,162.731002807617
"2003","08",25.7860012054443,21.0520000457764,30.5200004577637,205.022994995117
"2003","09",21.4410018920898,16.2639999389648,26.6200008392334,153.792999267578
"2003","10",15.1860008239746,9.36900043487549,21.0030002593994,82.6129989624023
"2003","11",13.4460010528564,6.51399993896484,20.378999710083,44.2430000305176
"2003","12",5.13200044631958,-1.19700002670288,11.4610004425049,88.995002746582
"2004","01",3.37500023841858,-2.47699999809265,9.22799968719482,33.8499984741211
"2004","02",5.10100030899048,-0.312000006437302,10.5150003433228,76.7610015869141
"2004","03",11.5570001602173,4.78800010681152,18.3269996643066,55.3759994506836
"2004","04",15.863000869751,9.14099979400635,22.5879993438721,60.6910018920898
"2004","05",22.9550018310547,16.8589992523193,29.0520000457764,89.7210006713867
"2004","06",24.5020008087158,19.4570007324219,29.5470008850098,108.549003601074
"2004","07",26.2700004577637,20.7479991912842,31.7929992675781,109.890998840332
"2004","08",24.1180019378662,19.2959995269775,28.9419994354248,259.864013671875
"2004","09",22.0250015258789,17.3619995117188,26.6900005340576,83.8939971923828
"2004","10",16.7370014190674,11.503999710083,21.9729995727539,64.515998840332
"2004","11",12.2230005264282,5.80000019073486,18.6459999084473,98.5250015258789
"2004","12",5.77600049972534,-0.876999974250793,12.4280004501343,39.4140014648438
"2005","01",6.44300031661987,0.992999970912933,11.8940000534058,74.0029983520508
"2005","02",6.94600009918213,1.06299996376038,12.831000328064,62.576000213623
"2005","03",8.70300006866455,2.10899996757507,15.2980003356934,122.763000488281
"2005","04",15.0450010299683,8.1269998550415,21.9640007019043,64.6949996948242
"2005","05",18.3299999237061,12.0450000762939,24.6159992218018,83.375
"2005","06",24.1650009155273,18.92799949646,29.4039993286133,87.0390014648438
"2005","07",27.6580009460449,22.1940002441406,33.1230010986328,112.642997741699
"2005","08",26.5270004272461,21.1720008850098,31.8819999694824,54.1080017089844
"2005","09",24.4180011749268,18.2649993896484,30.57200050354,22.9710006713867
"2005","10",16.7490005493164,11.0600004196167,22.4379997253418,77.2070007324219
"2005","11",11.1890001296997,3.69199991226196,18.6879997253418,113.436996459961
"2005","12",4.80400037765503,-1.22800004482269,10.8360004425049,131.865005493164
"2006","01",8.5290002822876,2.66899991035461,14.3909997940063,52.6479988098145
"2006","02",5.83000040054321,-0.767000019550323,12.4280004501343,40.818000793457
"2006","03",10.456000328064,3.70000004768372,17.2129993438721,29.0809993743896
"2006","04",17.0939998626709,9.49100017547607,24.6989994049072,87.1309967041016
"2006","05",18.5420017242432,11.8489999771118,25.2360000610352,88.515998840332
"2006","06",23.7140007019043,18.193000793457,29.2350006103516,254.233001708984
"2006","07",26.5750007629395,21.1480007171631,32.0029983520508,83.6169967651367
"2006","08",26.9080009460449,21.253999710083,32.5639991760254,69.4469985961914
"2006","09",21.0620002746582,15.6730003356934,26.4519996643066,102.803001403809
"2006","10",14.8100004196167,8.5959997177124,21.0259990692139,88.7070007324219
"2006","11",11.1840009689331,4.60200023651123,17.7670001983643,196.503005981445
"2006","12",8.60500049591064,1.39100003242493,15.8199996948242,88.2160034179688
"2007","01",7.40900039672852,1.55599999427795,13.2639999389648,75.2799987792969
"2007","02",4.08200025558472,-2.09500002861023,10.2609996795654,42.4710006713867
"2007","03",12.3320007324219,4.81099987030029,19.8549995422363,74.0390014648438
"2007","04",15.0180006027222,8.00699996948242,22.0300006866455,60.6220016479492
"2007","05",19.8110008239746,13.1309995651245,26.4930000305176,56.7350006103516
"2007","06",24.6020011901855,18.367000579834,30.8379993438721,75.5130004882812
"2007","07",25.7200012207031,19.5830001831055,31.8579998016357,96.9629974365234
"2007","08",28.1610012054443,21.423999786377,34.9000015258789,34.6580009460449
"2007","09",23.6840019226074,17.0389995574951,30.3299999237061,44.6510009765625
"2007","10",19.3810005187988,13.1020002365112,25.6609992980957,161.044006347656
"2007","11",10.278000831604,3.51900005340576,17.0389995574951,18.5100002288818
"2007","12",8.90799999237061,2.83100008964539,14.9860000610352,104.361999511719
"2008","01",4.87900018692017,-1.09599995613098,10.8540000915527,26.4379997253418
"2008","02",8.46700000762939,1.46700000762939,15.4689998626709,69.3040008544922
"2008","03",11.2270002365112,4.02500009536743,18.4309997558594,93.3160018920898
"2008","04",15.8030004501343,9.54599952697754,22.0610008239746,179.585998535156
"2008","05",18.8020000457764,12.4049997329712,25.201000213623,76.0619964599609
"2008","06",26.5400009155273,20.0069999694824,33.0740013122559,76.2099990844727
"2008","07",25.8330020904541,20.1539993286133,31.5130004882812,102.825996398926
"2008","08",25.496000289917,19.8390007019043,31.1539993286133,92.7099990844727
"2008","09",22.3290004730225,17.3209991455078,27.3390007019043,195.27099609375
"2008","10",15.3920011520386,9.05900001525879,21.7259998321533,33.8079986572266
"2008","11",9.25800037384033,2.67899990081787,15.83899974823,82.3629989624023
"2008","12",8.40100002288818,2.28399991989136,14.5190000534058,94.0169982910156
